Vernier Format 2
Untitled.cmbl 10/5/16 11:29 AM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

10	0.6450115	0.235907777778	0.0896669753086
10.05	0.6570165	0.23324	-0.135241512346
10.1	0.6686785	0.221044444444	-0.335218981481
10.15	0.679483	0.199225833333	-0.521751697531
10.2	0.6889155	0.1689275	-0.702144290123
10.25	0.6968045	0.128529722222	-0.864063580247
10.3	0.702121	0.0799380555556	-0.967228240741
10.35	0.704865	0.0289644444444	-1.00433364198
10.4	0.7050365	-0.0225808333333	-0.988824537037
10.45	0.702464	-0.0711725	-0.936951080247
10.5	0.6978335	-0.117096388889	-0.857447067901
10.55	0.6906305	-0.159018611111	-0.72972191358
10.6	0.681541	-0.191984722222	-0.556157561728
10.65	0.6710795	-0.215613611111	-0.354327469136
10.7	0.659589	-0.228761944444	-0.125819598765
10.75	0.647584	-0.227904444444	0.0976597222222
10.8	0.6364365	-0.217233333333	0.290120833333
10.85	0.625632	-0.199130555556	0.482158487654
10.9	0.616028	-0.169403888889	0.672872839506
10.95	0.6083105	-0.130435277778	0.828016820988
11	0.602651	-0.0837491666667	0.919589351852
11.05	0.599907	-0.0354433333333	0.943567592593
11.1	0.599221	0.0112427777778	0.942138425926
11.15	0.600936	0.0592627777778	0.918583641975
11.2	0.6052235	0.104996111111	0.848872067901
11.25	0.611569	0.146823055556	0.719188425926
11.3	0.6203155	0.179122222222	0.539272222222
11.35	0.6299195	0.200845555556	0.350622222222
11.4	0.640724	0.213898611111	0.163507253086
11.45	0.6517	0.217042777778	-0.0236606481481
11.5	0.662676	0.212469444444	-0.227131635802
11.55	0.6734805	0.195319444444	-0.442088888889
11.6	0.6827415	0.165973888889	-0.605278549383
11.65	0.6902875	0.131292777778	-0.697115740741
11.7	0.695947	0.0938486111111	-0.745019290123
11.75	0.699377	0.0596438888889	-0.841673302469
11.8	0.702464	0.0138152777778	-0.998299382716
11.85	0.701435	-0.0443994444444	-1.0591183642
11.9	0.698005	-0.101661388889	-0.928058487654
11.95	0.690459	-0.142726111111	-0.678113117284
12	0.682913	-0.166164444444	-0.475012654321
